10782_left._aug_7.jpeg,[0.11078308 0.1368947  0.14614187 0.04227031 0.56391007]
10814_left.jpeg,[6.4384544e-01 2.4908237e-01 1.0653232e-01 3.5840430e-04 1.8152260e-04]
10814_left._aug_16.jpeg,[5.4312021e-02 7.7988690e-01 3.5957720e-02 1.2976593e-01 7.7458259e-05]
10814_right.jpeg,[2.5113112e-01 3.2721046e-01 4.2106166e-01 5.9129548e-04 5.3864333e-06]
10833_left.jpeg,[0.62534446 0.0835664  0.2760686  0.01230611 0.00271442]
10838_left.jpeg,[1.1387264e-02 9.8708516e-01 1.4276101e-03 4.8993879e-05 5.0976822e-05]
10838_right.jpeg,[0.4776436  0.2106343  0.30667067 0.00395922 0.00109219]
10848_left.jpeg,[4.1676784e-01 3.5722011e-01 2.2524048e-01 6.8898336e-04 8.2603874e-05]
10861_right.jpeg,[2.8224775e-01 3.6953694e-01 3.4784740e-01 3.6612406e-04 1.7230971e-06]
1088_left.jpeg,[9.2441350e-01 1.8383298e-02 5.7109702e-02 9.1242109e-05 2.1820131e-06]
1088_left._aug_21.jpeg,[0.09927418 0.20003653 0.5113071  0.18725073 0.00213146]
10908_left.jpeg,[0.45947105 0.14817256 0.38013825 0.00667492 0.0055432 ]
10923_left._aug_7.jpeg,[2.1527831e-03 7.6389857e-02 9.2120260e-01 4.6958853e-06 2.5010522e-04]
10941_left._aug_17.jpeg,[0.5154444  0.24256045 0.22813624 0.01313282 0.00072612]
10952_right.jpeg,[0.01590687 0.03696376 0.9136847  0.03235184 0.00109282]
10960_right.jpeg,[0.46562538 0.00736506 0.27512342 0.24420384 0.00768241]
10961_right.jpeg,[8.5188305e-01 1.0076330e-01 4.7156956e-02 1.8849087e-04 8.2610522e-06]
10987_right.jpeg,[7.4951571e-01 1.5090539e-01 9.9467002e-02 1.0305004e-04 8.8340748e-06]
11003_left.jpeg,[3.4337378e-01 4.4411484e-02 6.1198872e-01 2.2457201e-04 1.5027283e-06]
11043_left.jpeg,[9.6433538e-01 2.0936729e-02 1.4321412e-02 4.0501126e-04 1.5439393e-06]
11072_left.jpeg,[0.56596714 0.30847096 0.12115156 0.00375937 0.00065102]
11083_right.jpeg,[6.9762897e-01 2.2968663e-01 7.2163321e-02 4.5191092e-04 6.9225003e-05]
11097_left._aug_22.jpeg,[5.9358985e-03 8.8810623e-01 1.0595340e-01 4.0964687e-06 3.4261652e-07]
11117_right.jpeg,[0.77157503 0.11856201 0.10768548 0.0012452  0.0009322 ]
11129_left.jpeg,[0.32323506 0.40436575 0.24911003 0.01525094 0.00803821]
11138_left.jpeg,[4.0803260e-01 4.4323251e-01 1.4873482e-01 9.0312234e-08 3.1208398e-08]
11143_right.jpeg,[4.4921887e-01 4.2529422e-01 1.1986836e-01 5.5573261e-03 6.1245133e-05]
11149_right._aug_7.jpeg,[2.4436697e-01 6.8849254e-01 6.5669663e-02 9.1850216e-04 5.5233593e-04]
11152_right.jpeg,[0.34329814 0.30987483 0.33977002 0.00477051 0.00228653]
11155_left.jpeg,[0.39463398 0.08391806 0.4147816  0.08122792 0.02543846]
11158_right.jpeg,[6.8968654e-01 2.8593352e-01 2.4364058e-02 1.5682346e-05 1.7885463e-07]
11169_left.jpeg,[0.48591402 0.13253023 0.33753848 0.04127401 0.00274322]
11228_right.jpeg,[0.7548819  0.12456883 0.10298144 0.01590426 0.00166357]
11234_right.jpeg,[0.56374437 0.07908892 0.2438041  0.10759442 0.0057682 ]
1123_right.jpeg,[0.8164214  0.00110158 0.17555408 0.00466078 0.00226217]
11246_right.jpeg,[4.7447145e-01 3.7898412e-01 1.4575075e-01 7.0088665e-04 9.2787559e-05]
11299_right.jpeg,[7.5762647e-01 1.7583521e-01 6.6024877e-02 4.2317744e-04 9.0182628e-05]
11301_left.jpeg,[0.6640491  0.07421886 0.2319728  0.01387316 0.01588603]
11304_left.jpeg,[6.4806536e-02 3.5955384e-04 8.9308792e-01 1.8381385e-02 2.3364529e-02]
1131_right.jpeg,[0.42461348 0.12698704 0.41833815 0.02616445 0.00389692]
11326_right.jpeg,[4.9963537e-01 3.2659489e-01 1.7363860e-01 1.1932879e-04 1.1847420e-05]
11340_left._aug_15.jpeg,[0.59894824 0.13316835 0.22417739 0.03421623 0.00948981]
11341_right.jpeg,[0.61632836 0.09155519 0.2624668  0.02746828 0.00218149]
11341_right._aug_8.jpeg,[0.31735235 0.27855426 0.32387155 0.06802268 0.01219915]
11349_left.jpeg,[0.2744574  0.23174764 0.41130623 0.00677693 0.07571182]
1135_left.jpeg,[9.51542139e-01 3.56576070e-02 1.28000993e-02 1.09775854e-07
 6.47139089e-08]
11391_right.jpeg,[2.0709868e-01 2.3815152e-03 7.9030448e-01 6.2129628e-05 1.5321356e-04]
11393_left._aug_21.jpeg,[0.4881683  0.40725332 0.09979443 0.00421304 0.0005709 ]
11431_left.jpeg,[0.05568583 0.12911554 0.7770033  0.01121824 0.02697718]
11432_right._aug_10.jpeg,[0.00215797 0.0022309  0.01646562 0.04258479 0.93656075]
11448_right.jpeg,[5.2777928e-01 3.0688158e-01 1.5387191e-01 1.1176854e-02 2.9044974e-04]
11464_left._aug_7.jpeg,[7.6543581e-01 9.8574655e-03 2.3626037e-02 2.0107946e-01 1.2335677e-06]
11464_right._aug_21.jpeg,[8.0917382e-01 1.8214773e-02 3.6507417e-02 1.3597287e-01 1.3114198e-04]
1146_right.jpeg,[5.5248553e-01 2.3371299e-01 2.1080416e-01 2.4882294e-03 5.0909095e-04]
11476_left.jpeg,[8.7501383e-01 1.1716451e-02 1.1326355e-01 5.6841409e-06 4.0876589e-07]
1147_right.jpeg,[2.6691398e-01 3.6514696e-01 3.6733115e-01 6.0184614e-04 6.0543462e-06]
11512_right.jpeg,[7.5156993e-01 1.8918303e-01 5.8921397e-02 2.9083679e-04 3.4864021e-05]
11541_left._aug_15.jpeg,[0.20816863 0.2119625  0.5567046  0.00329003 0.01987425]
11550_left.jpeg,[0.469339   0.17658044 0.32957676 0.01355175 0.01095197]
11594_left.jpeg,[5.1294744e-01 1.5397422e-01 3.3139133e-01 1.6861038e-03 9.1820959e-07]
11607_right.jpeg,[0.59452987 0.12278292 0.28054276 0.00150951 0.00063486]
11607_right._aug_3.jpeg,[0.07558032 0.15923068 0.40743026 0.31383294 0.04392584]
11630_left._aug_30.jpeg,[6.3842662e-02 9.3563783e-01 5.0635578e-04 5.1790180e-06 8.0862446e-06]
11652_left.jpeg,[0.41516513 0.02786793 0.5255797  0.00401018 0.02737711]
11719_left.jpeg,[0.65552264 0.06667412 0.26103824 0.00688092 0.00988402]
11738_right.jpeg,[4.2996749e-01 3.1940177e-01 2.4146919e-01 8.8220770e-03 3.3945870e-04]
11768_left.jpeg,[7.4637872e-01 2.0396219e-01 4.9330901e-02 3.0044440e-04 2.7709109e-05]
11793_left.jpeg,[0.71277535 0.09396508 0.17886874 0.00919261 0.00519824]
1179_right.jpeg,[0.65509003 0.20211221 0.12999693 0.01024587 0.00255493]
11805_right.jpeg,[7.5059599e-01 2.1553627e-01 3.3740070e-02 1.1401687e-04 1.3657496e-05]
11807_right.jpeg,[0.58424574 0.07002107 0.21628718 0.05286681 0.0765792 ]
11824_right.jpeg,[3.0892012e-01 9.1920495e-02 5.9341997e-01 5.6701903e-03 6.9229827e-05]
11830_right._aug_20.jpeg,[6.6579930e-03 9.8073113e-01 1.2534442e-02 7.5999247e-05 4.2119248e-07]
11838_left.jpeg,[5.0718576e-01 2.2050470e-02 4.6341208e-01 7.1268124e-03 2.2488816e-04]
11845_left._aug_22.jpeg,[0.21407261 0.35749343 0.3992435  0.02519173 0.00399871]
11866_right.jpeg,[5.4333889e-01 3.0656153e-01 1.4784442e-01 2.2501717e-03 5.0084063e-06]
11870_left.jpeg,[9.2781597e-01 2.7240306e-02 4.4834275e-02 4.7240825e-05 6.2140913e-05]
11899_right.jpeg,[7.3712575e-01 2.6171395e-01 1.1597737e-03 4.5949969e-07 1.1907999e-07]
11940_right.jpeg,[6.0261703e-01 3.7594789e-01 2.1306211e-02 1.2854554e-04 3.9407260e-07]
11940_right._aug_11.jpeg,[6.4144999e-02 9.0112209e-01 3.4678590e-02 1.6690381e-05 3.7614074e-05]
11949_left.jpeg,[6.3734293e-01 7.5959273e-02 2.8602543e-01 6.5099302e-04 2.1411048e-05]
11957_right.jpeg,[0.75329363 0.17100166 0.07207011 0.00230239 0.00133225]
11982_right._aug_13.jpeg,[0.02842613 0.36307865 0.47392243 0.13223922 0.00233356]
12023_right.jpeg,[8.5100991e-01 2.9443847e-02 1.1837382e-01 5.4392655e-04 6.2843674e-04]
12023_right._aug_13.jpeg,[8.5241787e-02 7.5178105e-01 1.6296078e-01 1.5943770e-05 5.1077410e-07]
12056_left._aug_9.jpeg,[0.27783486 0.25974908 0.44277355 0.01711129 0.00253112]
12058_right.jpeg,[0.58781135 0.23227604 0.14995942 0.02743506 0.00251814]
12058_right._aug_13.jpeg,[0.42671907 0.28954482 0.2441686  0.03005918 0.00950828]
12128_left.jpeg,[4.2658842e-01 2.9029515e-01 2.7178648e-01 1.1126312e-02 2.0356604e-04]
12155_right._aug_4.jpeg,[6.2562353e-03 9.9245948e-01 1.2630323e-03 2.1281021e-05 2.3556510e-10]
12171_left.jpeg,[8.7085897e-01 3.0958937e-02 9.6734144e-02 1.4193418e-03 2.8672806e-05]
12182_left.jpeg,[5.4415476e-01 3.9055905e-01 6.5279670e-02 6.1418327e-06 4.1523350e-07]
12193_left.jpeg,[8.5673696e-01 1.3266896e-01 1.0523883e-02 5.3734791e-05 1.6460832e-05]
12194_left.jpeg,[0.1637719  0.07283169 0.7435048  0.00553054 0.01436106]
12194_right.jpeg,[0.20093033 0.08272374 0.70878875 0.00258271 0.00497444]
12205_right._aug_1.jpeg,[1.8873492e-01 6.8166345e-01 1.1410604e-01 1.5052994e-02 4.4254621e-04]
12213_left.jpeg,[7.9510808e-01 7.1376726e-02 1.0674861e-01 2.5975486e-02 7.9109892e-04]
12287_right.jpeg,[0.6405202  0.17515953 0.12152427 0.06198234 0.00081373]
12303_right.jpeg,[0.6815317  0.04561936 0.24854094 0.0031549  0.02115309]
12320_left._aug_19.jpeg,[0.08127677 0.02051324 0.3219173  0.06051517 0.51577747]
12327_right.jpeg,[0.69861835 0.03926074 0.1896655  0.00278891 0.06966659]
12339_right._aug_10.jpeg,[1.7815564e-05 9.7458127e-05 8.9146703e-04 9.9898773e-01 5.4304664e-06]
12349_left._aug_16.jpeg,[0.28508502 0.3632493  0.34627807 0.00426501 0.0011226 ]
12378_right.jpeg,[6.4916927e-01 4.9984641e-02 2.9783729e-01 4.6697856e-04 2.5418291e-03]
12395_right.jpeg,[5.0820905e-01 2.3018965e-01 2.5674966e-01 4.5947833e-03 2.5688755e-04]
12418_right.jpeg,[0.41562322 0.06119731 0.33243015 0.17679423 0.01395506]
12428_left.jpeg,[9.3699729e-01 7.2487681e-03 5.5707525e-02 4.4829256e-05 1.5378546e-06]
12432_right.jpeg,[1.8731311e-03 7.5068109e-04 9.9680257e-01 4.4525825e-04 1.2829187e-04]
12433_left.jpeg,[0.67652833 0.17848064 0.13704652 0.00644611 0.00149839]
12464_left.jpeg,[0.08241104 0.19691128 0.59958154 0.05497405 0.06612212]
12471_left.jpeg,[0.7730199  0.03195426 0.18604788 0.00580739 0.00317059]
12506_right.jpeg,[6.8683976e-01 3.5984807e-02 2.7715445e-01 1.7682669e-05 3.2949440e-06]
12515_left.jpeg,[5.9676272e-01 2.5306335e-01 1.5015760e-01 1.6009699e-05 2.9183963e-07]
12553_right.jpeg,[0.2688472  0.12711231 0.39941803 0.09629652 0.108326  ]
12591_right._aug_7.jpeg,[5.1895543e-03 9.7292423e-01 1.7470824e-02 4.2311982e-03 1.8415551e-04]
125_left.jpeg,[4.9009624e-01 4.1852945e-01 8.6890444e-02 4.4450816e-03 3.8777267e-05]
12608_right.jpeg,[1.2981479e-01 3.0787039e-01 5.6213284e-01 1.8150592e-04 4.3968271e-07]
12616_right.jpeg,[0.56036896 0.12080558 0.26433277 0.02806157 0.02643106]
12654_left.jpeg,[0.7630242  0.10968708 0.12292395 0.00204595 0.0023188 ]
12656_left._aug_12.jpeg,[7.5305742e-03 8.1430477e-01 1.7378701e-01 3.6460115e-03 7.3158095e-04]
12656_right._aug_0.jpeg,[0.27346715 0.19641334 0.3536615  0.09554613 0.08091185]
12680_right._aug_0.jpeg,[6.2147474e-01 8.3574466e-02 2.8385404e-01 1.0624886e-02 4.7190464e-04]
12681_left.jpeg,[5.8059728e-01 3.7789378e-01 4.1431747e-02 7.6552133e-05 6.0643362e-07]
1272_left.jpeg,[0.56057674 0.19776154 0.23550324 0.00391083 0.00224768]
12731_left.jpeg,[9.9114612e-02 9.0082753e-01 5.7757235e-05 7.3466225e-08 9.5600403e-12]
1275_right.jpeg,[3.3776581e-01 1.5294309e-01 4.8861551e-01 2.0563042e-02 1.1258381e-04]
12778_left.jpeg,[0.32276693 0.15574381 0.4360856  0.06546005 0.01994361]
12793_right._aug_10.jpeg,[0.11353941 0.39084688 0.2919752  0.09259871 0.11103978]
12815_left.jpeg,[7.1942580e-01 2.5154853e-01 2.8551972e-02 4.6704826e-04 6.6399421e-06]
12849_left.jpeg,[4.6501064e-01 1.2604835e-03 2.7115373e-02 5.0655288e-01 6.0595972e-05]
12849_right.jpeg,[0.61258113 0.13721018 0.22251911 0.01109285 0.01659671]
12866_left.jpeg,[3.0493949e-02 3.3383362e-04 6.8060279e-01 2.8841054e-01 1.5886029e-04]
12867_left._aug_12.jpeg,[0.17954645 0.2988027  0.45196617 0.0559402  0.01374458]
12868_left.jpeg,[4.4113988e-01 3.1901425e-01 2.3981418e-01 2.7295422e-05 4.4307908e-06]
12868_left._aug_30.jpeg,[7.5777941e-03 8.6576998e-01 1.2316618e-01 3.4854894e-03 5.1008760e-07]
12900_left.jpeg,[0.43763342 0.22139484 0.27085057 0.02882402 0.04129708]
12900_left._aug_7.jpeg,[0.07435292 0.11487629 0.2522771  0.16230533 0.39618832]
12904_left.jpeg,[0.3022494  0.20997392 0.47145462 0.01025599 0.00606605]
12912_left.jpeg,[2.2482589e-01 1.8155374e-01 5.9303653e-01 5.3918420e-04 4.4631997e-05]
12912_left._aug_19.jpeg,[0.10631167 0.11554738 0.65495056 0.11223505 0.01095532]
12941_left.jpeg,[2.3482296e-01 5.5150807e-01 2.1130489e-01 2.3629481e-03 1.1176321e-06]
12946_left.jpeg,[0.05235673 0.02928543 0.13948216 0.10751775 0.6713579 ]
12947_left.jpeg,[0.5682484  0.03886253 0.35777286 0.03089314 0.00422311]
12948_left.jpeg,[9.44021404e-01 4.51521203e-02 1.08265206e-02 1.01631255e-08
 1.24950117e-09]
12971_left.jpeg,[2.6124582e-01 6.3653123e-01 1.0211380e-01 1.0910601e-04 3.6859571e-08]
12985_left.jpeg,[3.8985255e-01 5.1531065e-01 9.4831988e-02 4.8502084e-06 1.1987968e-10]
13014_left.jpeg,[7.8533876e-01 1.9164015e-01 2.3015391e-02 5.6077815e-06 1.2110290e-07]
13014_right.jpeg,[3.1398481e-01 6.8508351e-01 9.3016372e-04 1.5486414e-06 5.8084075e-09]
13019_right.jpeg,[6.9403446e-01 2.2933924e-01 7.6466456e-02 1.2713175e-04 3.2720520e-05]
13027_left._aug_8.jpeg,[0.12692721 0.66908544 0.18373907 0.01570242 0.00454589]
1302_left.jpeg,[1.9868268e-01 4.6733978e-01 3.3391768e-01 4.9992130e-05 9.9693279e-06]
1302_right._aug_22.jpeg,[5.5479171e-04 3.2655027e-04 8.4017444e-01 9.5769865e-03 1.4936724e-01]
13052_right.jpeg,[6.92027509e-01 1.96038052e-01 1.11124374e-01 8.03950650e-04
 6.08653454e-06]
13085_right.jpeg,[0.5684287  0.14967747 0.20686787 0.07324894 0.00177701]
13085_right._aug_18.jpeg,[0.02741098 0.9132587  0.05044499 0.00418752 0.0046978 ]
13106_right.jpeg,[1.8284148e-02 1.2520850e-02 9.6917927e-01 1.2056183e-05 3.7318371e-06]
13122_right.jpeg,[7.7849668e-01 8.7223917e-02 1.0601705e-01 2.7600946e-02 6.6141988e-04]
13132_left.jpeg,[0.6232489  0.25876665 0.10462174 0.00716051 0.00620223]
13132_left._aug_26.jpeg,[0.10244317 0.32965058 0.4325747  0.03624389 0.09908771]
13146_right.jpeg,[4.0731969e-01 9.9861778e-02 4.9276519e-01 4.9004419e-05 4.3356117e-06]
13156_left.jpeg,[3.6887825e-01 1.7873223e-01 4.2437851e-01 2.7948506e-02 6.2462823e-05]
13170_right.jpeg,[7.4219316e-01 1.2830570e-01 1.2731372e-01 1.6917661e-03 4.9562234e-04]
13178_left.jpeg,[7.15912819e-01 1.17297366e-01 1.65425658e-01 1.06044393e-03
 3.03686451e-04]
13186_left.jpeg,[6.5552193e-01 2.3035344e-01 1.0479131e-01 9.2028659e-03 1.3043237e-04]
1318_left.jpeg,[1.8732501e-03 2.5751529e-04 1.4139171e-01 8.5119158e-01 5.2859397e-03]
1318_right.jpeg,[2.7186474e-01 3.6586019e-01 3.3495152e-01 2.7279941e-02 4.3616474e-05]
13196_right.jpeg,[1.9231117e-01 7.9418939e-01 1.3490768e-02 8.7351036e-06 9.6576425e-10]
13206_right.jpeg,[4.93755400e-01 4.00880486e-01 1.03649504e-01 1.67560508e-03
 3.89686284e-05]
13214_left.jpeg,[0.43983594 0.1503721  0.31284714 0.05137416 0.04557063]
13220_left.jpeg,[0.4226855  0.19279668 0.37259164 0.00503296 0.0068932 ]
13220_right.jpeg,[1.0634593e-01 1.5618919e-02 8.7684041e-01 1.1371623e-03 5.7619160e-05]
13237_right.jpeg,[0.2131902  0.56583315 0.21068105 0.00961691 0.00067873]
13242_right.jpeg,[6.2099940e-01 1.8059778e-01 1.9188917e-01 6.2257792e-03 2.8780062e-04]
13264_right.jpeg,[0.01690629 0.01138597 0.33549353 0.62725747 0.00895677]
13295_right.jpeg,[7.3097849e-01 1.6227034e-01 9.9129327e-02 7.5583537e-03 6.3500265e-05]
1330_right.jpeg,[0.6562929  0.02035172 0.30380133 0.00287945 0.01667453]
1332_left._aug_11.jpeg,[4.97797020e-02 1.16935626e-01 8.33284736e-01 1.77842470e-08
 2.10099826e-09]
1332_right.jpeg,[6.3912219e-01 2.7402243e-01 8.6851552e-02 3.7701318e-06 4.2913695e-09]
1334_left._aug_17.jpeg,[0.07102731 0.06907118 0.8354386  0.02217962 0.00228324]
13363_left.jpeg,[6.6265869e-01 3.1643069e-01 2.0431442e-02 4.7230179e-04 6.8854451e-06]
13363_left._aug_13.jpeg,[3.4594667e-01 4.4010699e-01 2.0810415e-01 5.6079524e-03 2.3428882e-04]
13375_left.jpeg,[2.2266028e-03 4.2241812e-03 1.3931599e-01 8.5384703e-01 3.8614424e-04]
13384_right.jpeg,[1.2748685e-01 1.7510561e-02 8.5449654e-01 1.3044869e-04 3.7553767e-04]
13388_left.jpeg,[8.35578740e-01 5.37737571e-02 1.10448234e-01 1.73122375e-04
 2.61256337e-05]
13397_left.jpeg,[2.8539500e-01 2.2905357e-01 4.8244855e-01 3.0914093e-03 1.1512796e-05]
13430_left.jpeg,[9.8708555e-02 9.1026597e-02 5.4948419e-01 2.6055059e-01 2.3002796e-04]
13473_left._aug_31.jpeg,[0.12269249 0.40736344 0.4451432  0.02398728 0.00081356]
1347_right.jpeg,[6.6084379e-01 2.6391357e-01 7.3991790e-02 1.0423723e-03 2.0855349e-04]
13485_left._aug_20.jpeg,[0.18063228 0.17047955 0.48217076 0.15434407 0.01237348]
13504_right.jpeg,[4.2539912e-01 3.9893836e-01 1.6785835e-01 7.3943026e-03 4.0989096e-04]
1351_left._aug_8.jpeg,[1.0738396e-02 1.0880473e-01 8.4109551e-01 3.9355725e-02 5.6528629e-06]
1351_right.jpeg,[0.5114084  0.19233954 0.25041297 0.02755751 0.01828167]
1353_right._aug_23.jpeg,[6.5692425e-01 7.2149150e-02 2.7013364e-01 7.0374180e-04 8.9181558e-05]
13540_left.jpeg,[7.0400196e-01 1.6814196e-01 1.2573451e-01 2.0368067e-03 8.4803105e-05]
1356_left.jpeg,[2.0279689e-01 3.6311296e-01 4.3008590e-01 3.8310857e-03 1.7319457e-04]
1358_left.jpeg,[0.18985301 0.07048182 0.3460874  0.39294466 0.00063311]
1358_right.jpeg,[1.0820602e-01 4.2200636e-02 5.8274543e-01 2.6658222e-01 2.6567106e-04]
13596_right._aug_19.jpeg,[1.1434556e-02 3.6390740e-02 9.4963926e-01 9.1731752e-04 1.6181398e-03]
13603_right._aug_26.jpeg,[0.15960136 0.21775277 0.5658783  0.04745363 0.00931398]
13629_left.jpeg,[7.3509103e-01 2.0550738e-01 5.9353381e-02 4.6747064e-05 1.5229695e-06]
13636_left._aug_21.jpeg,[2.2983335e-01 6.3500857e-01 1.3505016e-01 5.8103065e-05 4.9830029e-05]
13636_right.jpeg,[0.55608463 0.1855403  0.22211365 0.02222194 0.01403947]
13637_left._aug_20.jpeg,[0.06918378 0.16383047 0.3364209  0.26849356 0.16207126]
13645_left.jpeg,[0.47103164 0.227688   0.280889   0.01579431 0.00459709]
13658_left.jpeg,[7.2164857e-01 2.5804609e-01 2.0239664e-02 5.9700455e-05 6.0297675e-06]
13673_right._aug_27.jpeg,[2.6023516e-03 7.8585640e-07 6.0950649e-01 9.9543238e-04 3.8689494e-01]
13678_right.jpeg,[8.23170424e-01 7.43653029e-02 1.01832576e-01 6.26268156e-04
 5.39920575e-06]
13680_right.jpeg,[0.73033124 0.02769916 0.19549887 0.04364557 0.00282518]
13683_right.jpeg,[0.41493756 0.06725137 0.5164282  0.0007205  0.0006624 ]
13685_right._aug_18.jpeg,[2.2774331e-01 5.7932019e-01 1.9283749e-01 7.9925900e-05 1.9049225e-05]
13688_right.jpeg,[0.03473474 0.01600531 0.93568575 0.00461644 0.00895777]
13693_left.jpeg,[2.7625722e-01 7.6496653e-02 6.4724141e-01 1.4806488e-06 3.2423109e-06]
13701_right.jpeg,[3.6900735e-04 2.8216610e-07 9.9215227e-01 6.0361577e-03 1.4423159e-03]
13701_right._aug_22.jpeg,[0.00289255 0.00157917 0.25073984 0.4539109  0.2908775 ]
13721_left.jpeg,[0.45811722 0.08162713 0.3936181  0.01915701 0.04748052]
13731_right.jpeg,[0.30030593 0.10339269 0.145784   0.11961657 0.33090085]
1373_left._aug_12.jpeg,[0.15715411 0.11556707 0.17096081 0.533395   0.022923  ]
13740_left.jpeg,[4.8191786e-01 3.3699417e-01 1.8108010e-01 7.4754821e-06 4.1906210e-07]
1374_left.jpeg,[0.6496417  0.1628526  0.1409111  0.04548376 0.00111086]
13769_right.jpeg,[0.00929955 0.34036216 0.6025615  0.00130106 0.04647576]
13784_right.jpeg,[0.38300467 0.0833157  0.51389587 0.01451514 0.00526859]
1378_right._aug_7.jpeg,[0.01375866 0.04631029 0.9137972  0.01041057 0.01572328]
13846_left.jpeg,[4.44578379e-01 3.18732530e-01 2.24490076e-01 1.21896565e-02
 9.45231204e-06]
